Census_yr,Block_ID,the_geom,CLUE_area,Estabs,Employment,Floor_sqm
2016,272,"MULTIPOLYGON (((144.95835542895884 -37.79315948108591, 144.95842710664954 -37.79257312765168, 144.95853177597164 -37.79171686638038, 144.95875642395265 -37.789879022061655, 144.9587638600529 -37.78981818712098, 144.95909649233502 -37.78984379396294, 144.9593719625175 -37.790221967921, 144.95945655197994 -37.790360193706775, 144.95954903983275 -37.79049519578071, 144.95964923064213 -37.7906266904724, 144.9597569139908 -37.790754401961614, 144.95987186455193 -37.79087805957612, 144.9599938385104 -37.79099740403826, 144.96012258044726 -37.7911121848808, 144.96025781993418 -37.791222160388244, 144.96039927148428 -37.79132709939847, 144.9605466379815 -37.79142678046127, 144.96069960949643 -37.7915209936204, 144.96080333647964 -37.79158054081094, 144.96091090645467 -37.791635628730305, 144.9610220136756 -37.791686101577724, 144.9611378694727 -37.7917323849429, 144.96125093588475 -37.79177178717209, 144.96136639924666 -37.79180653654605, 144.96148395542565 -37.79183654218136, 144.96160329655984 -37.79186172484639, 144.96143343385864 -37.79186570036351, 144.96126407737967 -37.791876831645524, 144.96109570489017 -37.79189508731349, 144.96092879240842 -37.791920417036124, 144.9607638108981 -37.79195274786783, 144.9606012283906 -37.79199198969242, 144.9604415010537 -37.792038029661235, 144.96028508318483 -37.792090740476716, 144.96013241383855 -37.79214997114883, 144.95998392684442 -37.7922155543778, 144.95984003945685 -37.79228730635736, 144.959701159265 -37.7923650232894, 144.95835542895884 -37.79315948108591)))",Parkville,1,90,25523
2016,202,"MULTIPOLYGON (((144.96479936283149 -37.79562609631925, 144.9650903897668 -37.793935782908186, 144.96633257702513 -37.795503391587864, 144.96628243224356 -37.79579043604494, 144.96479936283149 -37.79562609631925)))",Carlton,1,1,9272
2016,203,"MULTIPOLYGON (((144.96459043049285 -37.79683934310964, 144.96462380197912 -37.796645724050705, 144.96479936283149 -37.79562609631925, 144.96628243224356 -37.79579043604494, 144.96607107978713 -37.79700027981718, 144.96459043049285 -37.79683934310964)))",Carlton,7,32,14377
2016,208,"MULTIPOLYGON (((144.96754895407844 -37.797162518054584, 144.96607107978713 -37.79700027981718, 144.96628243224356 -37.79579043604494, 144.96633257702513 -37.795503391587864, 144.9666189935155 -37.79586907819283, 144.96756444154087 -37.79707305587634, 144.96754895407844 -37.797162518054584)))",Carlton,3,23,9122
2016,217,"MULTIPOLYGON (((144.96754895407844 -37.797162518054584, 144.96902834132922 -37.79732155478895, 144.96875847381486 -37.7988334842394, 144.96728330731855 -37.79867509792029, 144.96754895407844 -37.797162518054584)))",Carlton,59,732,29694
2016,207,"MULTIPOLYGON (((144.96580231995912 -37.7985111296808, 144.96607107978713 -37.79700027981718, 144.96754895407844 -37.797162518054584, 144.96728330731855 -37.79867509792029, 144.96580231995912 -37.7985111296808)))",Carlton,21,174,23799
2016,204,"MULTIPOLYGON (((144.96459043049285 -37.79683934310964, 144.96607107978713 -37.79700027981718, 144.96580231995912 -37.7985111296808, 144.9643277565208 -37.798351328136604, 144.96459043049285 -37.79683934310964)))",Carlton,8,116,73605
2016,237,"MULTIPOLYGON (((144.97252318887422 -37.79983708153445, 144.9745294242817 -37.8000602847864, 144.9744247356431 -37.800676939142406, 144.97241480701766 -37.80045977854039, 144.97252318887422 -37.79983708153445)))",Carlton,2,0,6349
2016,273,"MULTIPOLYGON (((144.9652274651802 -37.79313960679691, 144.96502376270232 -37.793078642397504, 144.96482306855853 -37.793011687230965, 144.9646256640864 -37.792938836293125, 144.96443182136608 -37.7928601907296, 144.96424181341084 -37.79277585891303, 144.96405590385265 -37.792685959869374, 144.96387435047043 -37.79259061883284, 144.96369740748503 -37.79248996638424, 144.96352532082088 -37.7923841455784, 144.96335833064805 -37.792273302074996, 144.96321460736468 -37.79220318757928, 144.96306642270739 -37.79213918684594, 144.96291419192693 -37.79208147826457, 144.96275833646408 -37.79203022140871, 144.9625992918212 -37.79198555987578, 144.96243749971612 -37.79194761754676, 144.9622734114385 -37.79191650044689, 144.96210748335955 -37.79189229486565, 144.96194017690783 -37.79187506825777, 144.9617719585698 -37.79186486924328, 144.96160329655984 -37.79186172484639, 144.96148395542565 -37.79183654218136, 144.96136639924666 -37.79180653654605, 144.96125093588475 -37.79177178717209, 144.9611378694727 -37.7917323849429, 144.9610220136756 -37.791686101577724, 144.96110376533778 -37.79158539986922, 144.96115014462384 -37.7916051771085, 144.96119970753404 -37.79161927614499, 144.96125135769302 -37.791627385112086, 144.96130395190136 -37.791629325609996, 144.96135632737827 -37.791625053177526, 144.96140732542588 -37.791614664010105, 144.96145581662498 -37.79159838728515, 144.9615007293116 -37.79157658205008, 144.96151732245005 -37.79156650930914, 144.96171581433507 -37.791438477250395, 144.96178907893758 -37.79139317231062, 144.96185679102015 -37.79134272012604, 144.96191837904178 -37.79128754608462, 144.96197332143046 -37.79122811699258, 144.96202115470183 -37.791164934906, 144.9620614746683 -37.79109853444793, 144.96209394004157 -37.791029475660835, 144.9621182781321 -37.790958343203805, 144.9621342805556 -37.79088573726608, 144.96214181460738 -37.79081227286254, 144.96214081447803 -37.79073856886742, 144.9621155331955 -37.790011103547904, 144.96211175766769 -37.78991404973622, 144.96211468935942 -37.789816976804595, 144.9621243201765 -37.78972017839654, 144.96214061944826 -37.789623943257865, 144.96216353829493 -37.789528561620564, 144.96219300975162 -37.789434320699165, 144.96222894316787 -37.78934150189022, 144.9622581091812 -37.789269657172, 144.96229514891587 -37.78920013493565, 144.96233977379322 -37.78913347719644, 144.96239163454146 -37.78907020329032, 144.9624503280558 -37.78901080819055, 144.9625153953763 -37.78895575346126, 144.962568787694 -37.788923527257815, 144.9626265749958 -37.78889649485466, 144.96268796008314 -37.78887502996217, 144.96275209454316 -37.7888594279048, 144.9628180923677 -37.78884990585688, 144.96344486307547 -37.785157915261294, 144.96347286463723 -37.78499295635515, 144.96358662311724 -37.785004756993025, 144.96953510585953 -37.78562165378875, 144.96844857769068 -37.79192793733018, 144.96839120778546 -37.79226088336759, 144.96837776761947 -37.792326308752266, 144.9682942063476 -37.79231725497535, 144.9682055756572 -37.79241291274308, 144.96811058270634 -37.7925046441777, 144.96800950163524 -37.792592183640004, 144.96790262677357 -37.79267527485094, 144.96779026787812 -37.792753678920384, 144.9676727503302 -37.79282716714116, 144.96755041725748 -37.792895526433135, 144.9674236216131 -37.79295855830543, 144.96729273182615 -37.79301607985535, 144.96715812953124 -37.79306792372948, 144.9670202026835 -37.79311394070845, 144.96687935360282 -37.79315399624128, 144.96673599092878 -37.793187973911444, 144.96656908334216 -37.79321030807548, 144.96640094069608 -37.793225745579626, 144.96623201608656 -37.793234247382394, 144.96606276335035 -37.793235788876494, 144.9658936368914 -37.793230366194145, 144.96572509286474 -37.793217994425156, 144.96555758241456 -37.79319870569776, 144.96539155838548 -37.7931725528992, 144.9652274651802 -37.79313960679691)))",Carlton,4,4,442595
2016,201,"MULTIPOLYGON (((144.96673599092878 -37.793187973911444, 144.96666272997817 -37.79358115696123, 144.96633257702513 -37.795503391587864, 144.9650903897668 -37.793935782908186, 144.9652274651802 -37.79313960679691, 144.96539155838548 -37.7931725528992, 144.96555758241456 -37.79319870569776, 144.96572509286474 -37.793217994425156, 144.9658936368914 -37.793230366194145, 144.96606276335035 -37.793235788876494, 144.96623201608656 -37.793234247382394, 144.96640094069608 -37.793225745579626, 144.96656908334216 -37.79321030807548, 144.96673599092878 -37.793187973911444)))",Carlton,1,0,32835
2016,211,"MULTIPOLYGON (((144.96813547650743 -37.79374475581569, 144.96666272997817 -37.79358115696123, 144.96673599092878 -37.793187973911444, 144.96687935360282 -37.79315399624128, 144.9670202026835 -37.79311394070845, 144.96715812953124 -37.79306792372948, 144.96729273182615 -37.79301607985535, 144.9674236216131 -37.79295855830543, 144.96755041725748 -37.792895526433135, 144.9676727503302 -37.79282716714116, 144.96779026787812 -37.792753678920384, 144.96790262677357 -37.79267527485094, 144.96800950163524 -37.792592183640004, 144.96811058270634 -37.7925046441777, 144.9682055756572 -37.79241291274308, 144.9682942063476 -37.79231725497535, 144.96837776761947 -37.792326308752266, 144.96813547650743 -37.79374475581569)))",Carlton,1,40,7080
2016,212,"MULTIPOLYGON (((144.96813547650743 -37.79374475581569, 144.96837776761947 -37.792326308752266, 144.96839120778546 -37.79226088336759, 144.97134864423617 -37.79258078817077, 144.9710271767429 -37.79446250266953, 144.96777189189507 -37.79587318906376, 144.96813547650743 -37.79374475581569)))",Carlton,9,276,207421
2016,226,"MULTIPOLYGON (((144.97094076902846 -37.79496833479058, 144.9733199303817 -37.795217622234446, 144.97320573193923 -37.7958910181505, 144.97082471983967 -37.795632520480325, 144.97094076902846 -37.79496833479058)))",Carlton,8,38,10304
2016,229,"MULTIPOLYGON (((144.9733199303817 -37.795217622234446, 144.97359053058398 -37.793638962311185, 144.97359309713497 -37.79351789237846, 144.97376821050864 -37.793481183117656, 144.97444348550644 -37.793186112335476, 144.9747105963874 -37.793213798872245, 144.9743401901279 -37.79532546564851, 144.9733199303817 -37.795217622234446)))",Carlton,2,0,13082
2016,227,"MULTIPOLYGON (((144.97094076902846 -37.79496833479058, 144.9709999016105 -37.79462215344299, 144.97343475413743 -37.79355108607854, 144.97359309713497 -37.79351789237846, 144.97359053058398 -37.793638962311185, 144.9733199303817 -37.795217622234446, 144.97094076902846 -37.79496833479058)))",Carlton,4,10,15992
2016,228,"MULTIPOLYGON (((144.9710271767429 -37.79446250266953, 144.97134864423617 -37.79258078817077, 144.97368974125897 -37.792833968945125, 144.97359624083262 -37.793369589700035, 144.97359309713497 -37.79351789237846, 144.97343475413743 -37.79355108607854, 144.9709999016105 -37.79462215344299, 144.9710271767429 -37.79446250266953)))",Carlton,7,141,23856
2016,230,"MULTIPOLYGON (((144.97359309713497 -37.79351789237846, 144.97359624083262 -37.793369589700035, 144.97368974125897 -37.792833968945125, 144.9757188329826 -37.79305336899531, 144.97531538640163 -37.795430278875116, 144.9743401901279 -37.79532546564851, 144.9747105963874 -37.793213798872245, 144.97444348550644 -37.793186112335476, 144.97376821050864 -37.793481183117656, 144.97359309713497 -37.79351789237846)))",Carlton,9,33,19604
2016,232,"MULTIPOLYGON (((144.9741088911083 -37.796680125485196, 144.9743401901279 -37.79532546564851, 144.97531538640163 -37.795430278875116, 144.9750848612591 -37.79678834435379, 144.9741088911083 -37.796680125485196)))",Carlton,4,37,8417
2016,209,"MULTIPOLYGON (((144.9666189935155 -37.79586907819283, 144.96775171007104 -37.79599133050698, 144.96756444154087 -37.79707305587634, 144.9666189935155 -37.79586907819283)))",Carlton,1,19,2302
2016,210,"MULTIPOLYGON (((144.96777189189507 -37.79587318906376, 144.96775171007104 -37.79599133050698, 144.9666189935155 -37.79586907819283, 144.96633257702513 -37.795503391587864, 144.96666272997817 -37.79358115696123, 144.96813547650743 -37.79374475581569, 144.96777189189507 -37.79587318906376)))",Carlton,2,146,40278
2016,225,"MULTIPOLYGON (((144.97309104918534 -37.7965672550586, 144.97070665121774 -37.79630824771747, 144.97082471983967 -37.795632520480325, 144.97320573193923 -37.7958910181505, 144.97309104918534 -37.7965672550586)))",Carlton,5,18,10402
2016,231,"MULTIPOLYGON (((144.9741088911083 -37.796680125485196, 144.97309104918534 -37.7965672550586, 144.97320573193923 -37.7958910181505, 144.9733199303817 -37.795217622234446, 144.9743401901279 -37.79532546564851, 144.9741088911083 -37.796680125485196)))",Carlton,1,21,7856
2016,233,"MULTIPOLYGON (((144.9741088911083 -37.796680125485196, 144.9750848612591 -37.79678834435379, 144.97488711530244 -37.797953255115395, 144.97288882832316 -37.79773932520227, 144.97309104918534 -37.7965672550586, 144.9741088911083 -37.796680125485196)))",Carlton,3,0,58260
2016,235,"MULTIPOLYGON (((144.97264817916363 -37.79925689592281, 144.97285054713802 -37.79914207999632, 144.97487980257537 -37.797996334620244, 144.974629551008 -37.79947048985736, 144.97279784481546 -37.79927336495854, 144.97264817916363 -37.79925689592281)))",Carlton,1,3,11659
2016,224,"MULTIPOLYGON (((144.97050331850934 -37.797479016349335, 144.97070665121774 -37.79630824771747, 144.97309104918534 -37.7965672550586, 144.97288882832316 -37.79773932520227, 144.97050331850934 -37.797479016349335)))",Carlton,23,164,29379
2016,213,"MULTIPOLYGON (((144.96775171007104 -37.79599133050698, 144.96777189189507 -37.79587318906376, 144.9710271767429 -37.79446250266953, 144.9709999016105 -37.79462215344299, 144.97094076902846 -37.79496833479058, 144.97082471983967 -37.795632520480325, 144.97070665121774 -37.79630824771747, 144.96922697585157 -37.79614900019248, 144.96775171007104 -37.79599133050698)))",Carlton,6,101,26404
2016,215,"MULTIPOLYGON (((144.96902834132922 -37.79732155478895, 144.96922697585157 -37.79614900019248, 144.97070665121774 -37.79630824771747, 144.97050331850934 -37.797479016349335, 144.96902834132922 -37.79732155478895)))",Carlton,17,89,17161
2016,222,"MULTIPOLYGON (((144.97024013408088 -37.7989943206356, 144.97040352939257 -37.79805357808089, 144.97278751332826 -37.79832030180334, 144.97262462028834 -37.799254303183396, 144.97245140943465 -37.7992352431919, 144.97041631963853 -37.7990118337431, 144.97024013408088 -37.7989943206356)))",Carlton,4,26,12063
2016,221,"MULTIPOLYGON (((144.97241480701766 -37.80045977854039, 144.97232014979522 -37.80100361070945, 144.96998344711432 -37.80075852605321, 144.97242627519572 -37.79938279487846, 144.97262153873075 -37.79927201057143, 144.97252318887422 -37.79983708153445, 144.97241480701766 -37.80045977854039)))",Carlton,1,3,15155
2016,220,"MULTIPOLYGON (((144.97262153873075 -37.79927201057143, 144.97242627519572 -37.79938279487846, 144.96998344711432 -37.80075852605321, 144.96994120301292 -37.80075409488777, 144.97024013408088 -37.7989943206356, 144.97041631963853 -37.7990118337431, 144.97245140943465 -37.7992352431919, 144.97262462028834 -37.799254303183396, 144.97262153873075 -37.79927201057143)))",Carlton,4,20,13583
2016,216,"MULTIPOLYGON (((144.97040352939257 -37.79805357808089, 144.97024013408088 -37.7989943206356, 144.96892893182624 -37.798851016126555, 144.96875847381486 -37.7988334842394, 144.96902834132922 -37.79732155478895, 144.97050331850934 -37.797479016349335, 144.97040352939257 -37.79805357808089)))",Carlton,23,145,24577
2016,214,"MULTIPOLYGON (((144.96902834132922 -37.79732155478895, 144.96754895407844 -37.797162518054584, 144.96756444154087 -37.79707305587634, 144.96775171007104 -37.79599133050698, 144.96922697585157 -37.79614900019248, 144.96902834132922 -37.79732155478895)))",Carlton,25,99,15449
2016,219,"MULTIPOLYGON (((144.96988859341806 -37.80107173204976, 144.9684085916356 -37.80090281602228, 144.96875847381486 -37.7988334842394, 144.96892893182624 -37.798851016126555, 144.97024013408088 -37.7989943206356, 144.96994120301292 -37.80075409488777, 144.96988859341806 -37.80107173204976)))",Carlton,8,43,35797
2016,249,"MULTIPOLYGON (((144.96959165753347 -37.80281481861143, 144.96988859341806 -37.80107173204976, 144.96994120301292 -37.80075409488777, 144.96998344711432 -37.80075852605321, 144.97232014979522 -37.80100361070945, 144.97433343324667 -37.80121473611049, 144.9740000630445 -37.803178307945274, 144.9730093321136 -37.803097712131795, 144.97216691572805 -37.80262200799718, 144.97210452534782 -37.80259091625941, 144.97203804520686 -37.80256571715803, 144.97196835773065 -37.80254674490011, 144.97189638514413 -37.80253424876791, 144.97182308029247 -37.80252839656583, 144.97174941215508 -37.80252926445824, 144.9716763589125 -37.80253684135596, 144.97160488529207 -37.80255102672392, 144.97153593797918 -37.80257163230418, 144.97075195403352 -37.80284777125654, 144.97070162188103 -37.80285786675484, 144.9705864601141 -37.80284624857835, 144.97041746173906 -37.80290386818145, 144.96959165753347 -37.80281481861143)))",Carlton,3,2,71169
2016,250,"MULTIPOLYGON (((144.96959165753347 -37.80281481861143, 144.97041746173906 -37.80290386818145, 144.9705864601141 -37.80284624857835, 144.97070162188103 -37.80285786675484, 144.97075195403352 -37.80284777125654, 144.97153593797918 -37.80257163230418, 144.97160488529207 -37.80255102672392, 144.9716763589125 -37.80253684135596, 144.97174941215508 -37.80252926445824, 144.97182308029247 -37.80252839656583, 144.97189638514413 -37.80253424876791, 144.97196835773065 -37.80254674490011, 144.97203804520686 -37.80256571715803, 144.97210452534782 -37.80259091625941, 144.97216691572805 -37.80262200799718, 144.9730093321136 -37.803097712131795, 144.9740000630445 -37.803178307945274, 144.97361615648597 -37.80543938773374, 144.96922285006633 -37.80497291307214, 144.9695358290136 -37.8031425391396, 144.96959165753347 -37.80281481861143)))",Carlton,5,674,138549
